,CL_integral,CL_max_rh,CL_max_rhi,CL_mean_temp,CL_min_hght,Date & time (UTC),IOP,Primary p-type,Secondary p-type,WL_depth_1,WL_depth_2,WL_integral,WL_max_hght,WL_mean_temp,bot_WL_hght,bot_cl_hght,cl_base_hght,cl_depth_hght,first_temp,manobs_with_mix,max_WL_temp,min_CL_temp,site,site_for_title,top_WL_hght,top_cl_hght,two_files,wl_depth_hght,rounded_time,site_date,Sounding,file,pr,temp_2m,relative_humidity
435,-859.8215481510606,100.0,102.4684841259012,-1.8101506276864423,19.0,2022-02-18 03:10:00,IOP4,RA,,,,3154.9684381230154,1929.0,2.1909503042520937,494.0,19.0,19.0,470.0,-0.42932018285118706,RA,3.3271744634761165,-2.6162994704546443,CU_DOW,DOW-CAN-S,1929.0,489.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1435.0,2022-02-18 03:10:00,CU_DOW2022-02-18 03:10:00,True,upperair.sounding.202202180300.CU_DOW-CAN_S.csv,,,
436,-1027.9932699929707,100.0,102.72525617113138,-1.88622618347334,19.0,2022-02-18 03:20:00,IOP4,RA,,,,2994.3566362479514,1934.0,2.177713917271237,564.0,19.0,19.0,540.0,-0.48787636570242265,RA,3.452444148201399,-2.8725580404598414,CU_DOW,DOW-CAN-S,1934.0,559.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1370.0,2022-02-18 03:20:00,CU_DOW2022-02-18 03:20:00,False,,,,
437,-1125.8655668607705,100.0,102.85389443298867,-2.0470283033832186,19.0,2022-02-18 03:30:00,IOP4,RA,,,,2927.4611711316693,1939.0,2.1684897563938286,594.0,19.0,19.0,545.0,-0.5464325485536583,RA,3.515078990564039,-3.0006873254624398,CU_DOW,DOW-CAN-S,1939.0,564.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1345.0,2022-02-18 03:30:00,CU_DOW2022-02-18 03:30:00,False,,,,
438,-1236.0704721483503,99.99999999999999,102.98495222825852,-2.131155986462673,19.0,2022-02-18 03:40:00,IOP4,FZRA,,,,2873.967451479294,1944.0,2.1288647788735515,599.0,19.0,19.0,575.0,-0.6049887314048938,FZRA,3.5777138329266798,-3.131054774287422,CU_DOW,DOW-CAN-S,1944.0,594.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1345.0,2022-02-18 03:40:00,CU_DOW2022-02-18 03:40:00,False,,,,
439,-1349.0845895438656,100.0,103.13944139481572,-2.3061275034937867,19.0,2022-02-18 03:50:00,IOP4,FZRA,,,,2822.9083207076965,1954.0,2.0833271739540193,604.0,19.0,19.0,580.0,-0.6635449142561296,FZRA,3.6403486752893217,-3.284507289770429,CU_DOW,DOW-CAN-S,1954.0,599.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1350.0,2022-02-18 03:50:00,CU_DOW2022-02-18 03:50:00,False,,,,
440,-1467.1375014233288,100.0,103.29417281431216,-2.4452291690388814,19.0,2022-02-18 04:00:00,IOP4,FZRA,,,,2777.220265416163,1964.0,2.057200196604565,619.0,19.0,19.0,595.0,-0.7221010971073651,FZRA,3.7029835176519623,-3.4379598052534357,CU_DOW,DOW-CAN-S,1964.0,614.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1345.0,2022-02-18 04:00:00,CU_DOW2022-02-18 04:00:00,False,,,,
441,-1591.6593261686498,100.0,103.44914680618857,-2.5671924615623385,19.0,2022-02-18 04:10:00,IOP4,FZRA,,,,2738.2729159136743,1974.0,2.0434872506818462,639.0,19.0,19.0,615.0,-0.7806572799586008,FZRA,3.782673072507424,-3.5914123207364423,CU_DOW,DOW-CAN-S,1974.0,634.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1335.0,2022-02-18 04:10:00,CU_DOW2022-02-18 04:10:00,False,,,,
442,-1725.7968063115861,99.99999999999999,103.61031289301958,-2.6756539632737772,19.0,2022-02-18 04:20:00,IOP4,FZRA,,,,2709.081951403509,1974.0,2.060138366086319,664.0,19.0,19.0,640.0,-0.8392134628098363,FZRA,3.8631971895080173,-3.750742236061936,CU_DOW,DOW-CAN-S,1974.0,659.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1310.0,2022-02-18 04:20:00,CU_DOW2022-02-18 04:20:00,False,,,,
443,-1866.0478214060493,100.0,103.78389822913252,-2.848927971612289,19.0,2022-02-18 04:30:00,IOP4,FZRA,,,,2686.004521844871,1974.0,2.0582410129079465,674.0,19.0,19.0,650.0,-0.897769645661072,FZRA,3.95288594811502,-3.922060512829538,CU_DOW,DOW-CAN-S,1974.0,669.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1300.0,2022-02-18 04:30:00,CU_DOW2022-02-18 04:30:00,False,,,,
444,-2010.8491592294868,100.0,104.00045287462105,-2.957131116513951,19.0,2022-02-18 04:40:00,IOP4,FZRA,,,,2667.5278055672998,1979.0,2.075897124955097,699.0,19.0,19.0,675.0,-0.9563258285123076,FZRA,4.098099880236534,-4.146538494989063,CU_DOW,DOW-CAN-S,1979.0,694.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1280.0,2022-02-18 04:40:00,CU_DOW2022-02-18 04:40:00,False,,,,
445,-2165.9316054009328,99.99999999999999,104.37845272591345,-3.029274972588717,19.0,2022-02-18 04:50:00,IOP4,FZRA,,,,2659.3780314370315,1979.0,2.127502425149625,734.0,19.0,19.0,710.0,-1.014882011363543,FZRA,4.244590589580639,-4.5143889808737905,CU_DOW,DOW-CAN-S,1979.0,729.0,"soundings_wintremix/upperair.sounding.202202180300.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv",1245.0,2022-02-18 04:50:00,CU_DOW2022-02-18 04:50:00,False,,,,
446,-2324.478734227907,100.0,104.77675667764625,-3.228442686427649,20.0,2022-02-18 05:00:00,IOP4,FZRA,,,,2654.0106875439997,1980.0,2.1317354920032128,740.0,20.0,20.0,715.0,-1.0989999999999895,FZRA,4.392976742889065,-4.8962468552425005,CU_DOW,DOW-CAN-S,1980.0,735.0,"soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180700.CU_DOW-CAN_S.csv",1240.0,2022-02-18 05:00:00,CU_DOW2022-02-18 05:00:00,False,,,,
447,-2324.478734227907,100.0,104.77675667764625,-3.228442686427649,20.0,2022-02-18 05:10:00,IOP4,FZRA,PL,,,2654.0106875439997,1980.0,2.1317354920032128,740.0,20.0,20.0,715.0,-1.3477707453941048,FZRA and PL,4.392976742889065,-4.8962468552425005,CU_DOW,DOW-CAN-S,1980.0,735.0,"soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180700.CU_DOW-CAN_S.csv",1240.0,2022-02-18 05:10:00,CU_DOW2022-02-18 05:10:00,True,upperair.sounding.202202180500.CU_DOW-CAN_S.csv,,,
448,-2812.3333332082216,99.99997601293478,104.79452177404252,-3.429674796595393,20.0,2022-02-18 05:20:00,IOP4,FZRA,PL,,,2358.082508660635,2075.0,1.901679442468254,840.0,20.0,20.0,815.0,-1.5965414907882203,FZRA and PL,3.6361106020917617,-5.269644198319559,CU_DOW,DOW-CAN-S,2075.0,835.0,"soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180700.CU_DOW-CAN_S.csv",1235.0,2022-02-18 05:20:00,CU_DOW2022-02-18 05:20:00,False,,,,
449,-3099.479961117235,99.99996401940217,104.84408681955004,-3.424839736041143,20.0,2022-02-18 05:30:00,IOP4,FZRA,PL,,,2258.2868297239966,2100.0,1.9467989911413757,945.0,20.0,20.0,900.0,-1.8453122361823358,FZRA and PL,3.306373339690246,-5.456342869858089,CU_DOW,DOW-CAN-S,2100.0,920.0,"soundings_wintremix/upperair.sounding.202202180500.CU_DOW-CAN_S.csv,soundings_wintremix/upperair.sounding.202202180700.CU_DOW-CAN_S.csv",1155.0,2022-02-18 05:30:00,CU_DOW2022-02-18 05:30:00,False,,,,
